name,white,black,api,native,multiple,hispanic
EUNICE,0.4369,0.2252,0.2162,0.009,0.0,0.1126
EUSEBIO,0.0678,0.0339,0.0678,0.0,0.0,0.8305
EVA,0.6759,0.0523,0.059,0.0022,0.0022,0.2082
EVAN,0.9493,0.0123,0.02,0.0,0.0015,0.0169
EVANGELINA,0.14,0.0,0.03,0.0,0.0,0.83
EVANGELINE,0.4173,0.0791,0.3597,0.0072,0.0072,0.1295
EVANGELOS,1.0,0.0,0.0,0.0,0.0,0.0
EVANS,0.5667,0.4,0.0,0.0,0.0,0.0333
EVE,0.9207,0.0061,0.0366,0.0,0.0,0.0366
EVELIA,0.0217,0.0,0.0,0.0,0.0,0.9783
EVELINA,0.6176,0.0,0.0588,0.0,0.0,0.3235
EVELYN,0.665,0.1131,0.0783,0.0022,0.0044,0.1371
EVERARDO,0.0345,0.0,0.0,0.0,0.0,0.9655
EVERETT,0.8682,0.098,0.0236,0.0,0.0034,0.0068
EVETTE,0.4375,0.375,0.0,0.0,0.0,0.1875
EVONNE,0.7959,0.1837,0.0204,0.0,0.0,0.0
EWA,0.98,0.0,0.01,0.0,0.0,0.01
EYAL,1.0,0.0,0.0,0.0,0.0,0.0
EZEQUIEL,0.0417,0.0,0.0,0.0,0.0,0.9583
EZRA,0.7778,0.1667,0.0556,0.0,0.0,0.0
FABIAN,0.2301,0.0708,0.0354,0.0,0.0,0.6637
FABIO,0.6607,0.0179,0.0,0.0,0.0,0.3214
FABIOLA,0.1647,0.0235,0.0,0.0,0.0,0.8118
FADI,0.8889,0.0,0.1111,0.0,0.0,0.0
FAE,1.0,0.0,0.0,0.0,0.0,0.0
FAISAL,0.4468,0.0,0.5106,0.0213,0.0,0.0213
FAITH,0.8802,0.0599,0.0338,0.0052,0.0026,0.0182
FAN,0.037,0.0,0.963,0.0,0.0,0.0
FANG,0.0,0.0,1.0,0.0,0.0,0.0
FANNIE,0.25,0.6667,0.0667,0.0,0.0,0.0167
FANNY,0.2143,0.0,0.3714,0.0,0.0,0.4143
FARAH,0.579,0.1053,0.2807,0.0,0.0,0.0351
FARHAD,0.7656,0.0,0.2344,0.0,0.0,0.0
FARIBORZ,1.0,0.0,0.0,0.0,0.0,0.0
FARID,0.7321,0.0179,0.2143,0.0179,0.0,0.0179
FARIDA,0.3939,0.0303,0.5152,0.0303,0.0,0.0303
FARRAH,0.6889,0.1556,0.1333,0.0,0.0,0.0222
FATIMA,0.4859,0.0704,0.2113,0.0141,0.007,0.2113
FAUSTINO,0.1077,0.0154,0.0308,0.0,0.0,0.8462
FAUSTO,0.1613,0.0,0.0,0.0,0.0,0.8387
FAWN,0.9677,0.0,0.0,0.0,0.0,0.0323
FAY,0.8082,0.0753,0.1096,0.0,0.0068,0.0
FAYE,0.8146,0.1064,0.0669,0.003,0.0,0.0091
FE,0.125,0.0,0.6429,0.0,0.0,0.2321
FEDERICO,0.1538,0.0064,0.0833,0.0,0.0064,0.75
FEI,0.0217,0.0,0.9783,0.0,0.0,0.0
FELECIA,0.3192,0.6596,0.0,0.0,0.0,0.0213
FELICE,0.8793,0.0862,0.0,0.0,0.0,0.0345
FELICIA,0.5603,0.3326,0.0246,0.0045,0.0022,0.0759
FELICIANO,0.2083,0.0,0.1667,0.0,0.0,0.625
FELICITAS,0.119,0.0238,0.1905,0.0,0.0,0.6667
FELIPE,0.0363,0.0073,0.046,0.0048,0.0,0.9056
FELIX,0.2758,0.0694,0.0913,0.004,0.0,0.5595
FEN,0.0,0.0,1.0,0.0,0.0,0.0
FENG,0.0075,0.0,0.9776,0.0,0.0,0.0149
FERDINAND,0.3861,0.0396,0.396,0.0,0.0,0.1782
FERMIN,0.0448,0.0,0.0746,0.0,0.0,0.8806
FERN,0.9028,0.0694,0.0139,0.0139,0.0,0.0
FERNANDA,0.7021,0.0426,0.0,0.0,0.0,0.2553
FERNANDO,0.1485,0.0061,0.058,0.001,0.0,0.7864
FIDEL,0.0452,0.0113,0.0339,0.0056,0.0,0.904
FIDENCIO,0.0667,0.0,0.0333,0.0,0.0,0.9
FILIBERTO,0.0769,0.0,0.0,0.0,0.0,0.9231
FILOMENA,0.5893,0.0,0.2321,0.0,0.0,0.1786
FIONA,0.8692,0.028,0.0935,0.0,0.0,0.0094
FLAVIA,0.5454,0.0606,0.0606,0.0,0.0,0.3333
FLAVIO,0.1372,0.0,0.0,0.0,0.0,0.8628
FLETCHER,0.8,0.2,0.0,0.0,0.0,0.0
FLOR,0.125,0.0,0.0454,0.0,0.0,0.8296
FLORA,0.4696,0.1105,0.1768,0.0,0.0,0.2431
FLORENCE,0.7525,0.1386,0.0852,0.004,0.0,0.0198
FLORENCIO,0.0943,0.0,0.1887,0.0,0.0,0.717
FLORENTINO,0.0484,0.0,0.1452,0.0,0.0,0.8064
FLORIAN,0.9268,0.0,0.0244,0.0,0.0,0.0488
FLORIN,0.9677,0.0,0.0,0.0,0.0,0.0323
FLOYD,0.8283,0.1297,0.026,0.002,0.004,0.01
FONDA,0.8857,0.1143,0.0,0.0,0.0,0.0
FORD,1.0,0.0,0.0,0.0,0.0,0.0
FOREST,0.9138,0.0517,0.0345,0.0,0.0,0.0
FORREST,0.9531,0.0312,0.0117,0.0,0.0,0.0039
FRAN,0.9667,0.0111,0.0111,0.0,0.0111,0.0
FRANCES,0.8381,0.0573,0.0296,0.0025,0.003,0.0696
FRANCESCA,0.9225,0.0282,0.007,0.0,0.0,0.0422
FRANCESCO,0.9752,0.0,0.0,0.0,0.0,0.0248
FRANCINE,0.8631,0.088,0.0122,0.0024,0.0049,0.0293
FRANCIS,0.8827,0.0308,0.062,0.001,0.001,0.0227
FRANCISCA,0.0758,0.0404,0.0556,0.0,0.0,0.8283
FRANCISCO,0.0865,0.0016,0.0329,0.0,0.0,0.879
FRANCO,0.7528,0.0337,0.0337,0.0,0.0,0.1798
FRANCOIS,0.7869,0.1475,0.0492,0.0,0.0,0.0164
FRANK,0.8686,0.029,0.0286,0.0029,0.0009,0.07
FRANKIE,0.676,0.1564,0.0559,0.0056,0.0,0.1062
FRANKLIN,0.7483,0.0913,0.0664,0.0014,0.0028,0.0899
FRANKLYN,0.6857,0.1143,0.0286,0.0,0.0,0.1714
FRANZ,0.8158,0.0,0.0526,0.0,0.0,0.1316
FRED,0.8787,0.0474,0.0305,0.0017,0.0028,0.0389
FREDA,0.8137,0.1471,0.0196,0.0,0.0,0.0196
FREDDIE,0.4439,0.3645,0.0561,0.0,0.0094,0.1262
FREDDY,0.2683,0.065,0.0407,0.0,0.0,0.626
FREDERIC,0.9154,0.0298,0.0298,0.0,0.0,0.0249
FREDERICK,0.8949,0.0668,0.0267,0.0008,0.0017,0.0092
FREDRIC,0.9808,0.0192,0.0,0.0,0.0,0.0
FREDRICK,0.8292,0.1424,0.0071,0.0107,0.0,0.0107
FREDY,0.0847,0.0,0.0678,0.0,0.0,0.8475
FRIEDA,0.8163,0.0612,0.102,0.0,0.0,0.0204
FRIEDRICH,1.0,0.0,0.0,0.0,0.0,0.0
FRITZ,0.7647,0.1765,0.0392,0.0,0.0,0.0196
FU,0.0,0.0,0.9697,0.0,0.0,0.0303
GABINO,0.027,0.0,0.0,0.0,0.0,0.973
GABRIEL,0.4596,0.0219,0.0228,0.0,0.0028,0.4929
GABRIELA,0.364,0.0034,0.0,0.0034,0.0034,0.6258
GABRIELE,0.9538,0.0,0.0,0.0,0.0,0.0462
GABRIELLA,0.8592,0.0,0.0,0.0,0.0141,0.1268
GABRIELLE,0.8995,0.0553,0.005,0.005,0.01,0.0251
GAETANO,0.9841,0.0,0.0159,0.0,0.0,0.0
GAIL,0.9347,0.0416,0.0164,0.0,0.0015,0.0057
GALE,0.8954,0.0646,0.0246,0.0031,0.0,0.0123
GALEN,0.9379,0.0138,0.0345,0.0,0.0,0.0138
GALINA,0.9847,0.0,0.0153,0.0,0.0,0.0
GANESH,0.2,0.0,0.7846,0.0,0.0,0.0154
GANG,0.0132,0.0,0.9868,0.0,0.0,0.0
GAREN,1.0,0.0,0.0,0.0,0.0,0.0
GARETH,0.8776,0.0204,0.0612,0.0,0.0204,0.0204
GARLAND,0.835,0.1546,0.0,0.0,0.0,0.0103
GARNET,0.8,0.1714,0.0,0.0,0.0,0.0286
GARRET,0.8889,0.0139,0.0972,0.0,0.0,0.0
GARRETT,0.9244,0.0231,0.0378,0.0021,0.0,0.0126
GARRICK,0.7949,0.0769,0.1026,0.0256,0.0,0.0
GARRISON,1.0,0.0,0.0,0.0,0.0,0.0
GARRY,0.9247,0.04,0.0259,0.0,0.0,0.0094
GARTH,0.9079,0.0724,0.0132,0.0,0.0066,0.0
GARY,0.954,0.0168,0.019,0.0009,0.0013,0.008
GASPAR,0.1613,0.0,0.0645,0.0,0.0,0.7742
GAURAV,0.1837,0.0,0.7959,0.0204,0.0,0.0
GAUTAM,0.1579,0.0,0.7632,0.0263,0.0,0.0526
GAVIN,0.9069,0.0196,0.049,0.0049,0.0,0.0196
GAY,0.9458,0.0241,0.0241,0.0,0.006,0.0
GAYE,0.946,0.027,0.0,0.0,0.0,0.027
GAYLA,0.9407,0.0339,0.0,0.0085,0.0,0.017
GAYLE,0.9476,0.0262,0.0131,0.0,0.0022,0.0109
GAYLEN,1.0,0.0,0.0,0.0,0.0,0.0
GAYLENE,1.0,0.0,0.0,0.0,0.0,0.0
GAYLORD,0.9487,0.0256,0.0,0.0,0.0256,0.0
GE,0.0,0.0,1.0,0.0,0.0,0.0
GEETA,0.2923,0.0154,0.6769,0.0,0.0154,0.0
GEETHA,0.1622,0.027,0.8108,0.0,0.0,0.0
GEMMA,0.5439,0.0175,0.3509,0.0,0.0,0.0877
GENA,0.9055,0.0394,0.0236,0.0,0.0,0.0315
GENARO,0.0349,0.0,0.0581,0.0,0.0,0.907
GENE,0.8986,0.0438,0.0415,0.0012,0.0023,0.0127
GENEVA,0.6714,0.2714,0.0143,0.0071,0.0071,0.0286
GENEVIEVE,0.8173,0.0365,0.0532,0.01,0.0,0.0831
GENNADY,1.0,0.0,0.0,0.0,0.0,0.0
GENNARO,0.9773,0.0,0.0,0.0,0.0,0.0227
GENOVEVA,0.1569,0.0,0.1176,0.0,0.0,0.7255
GEOFF,0.9778,0.0,0.0111,0.0,0.0,0.0111
GEOFFREY,0.9578,0.0084,0.0235,0.0,0.0009,0.0094
GEORG,1.0,0.0,0.0,0.0,0.0,0.0
GEORGE,0.8694,0.0489,0.0309,0.0019,0.0017,0.0471
GEORGENE,0.946,0.027,0.0,0.0,0.0,0.027
GEORGETTE,0.821,0.1368,0.021,0.0,0.0,0.021
GEORGI,1.0,0.0,0.0,0.0,0.0,0.0
GEORGIA,0.8632,0.0924,0.0089,0.0036,0.0,0.032
GEORGIANA,0.8781,0.0488,0.0244,0.0,0.0,0.0488
GEORGIANNA,0.8919,0.0,0.0,0.027,0.027,0.054
GEORGINA,0.4888,0.0674,0.0225,0.0056,0.0,0.4157
GERALD,0.9337,0.0367,0.0141,0.0016,0.0014,0.0125
GERALDINE,0.7811,0.1285,0.0319,0.001,0.001,0.0565
GERALYN,0.939,0.0122,0.0,0.0,0.0366,0.0122
GERARD,0.9132,0.0376,0.0223,0.0,0.0035,0.0235
GERARDO,0.0846,0.0,0.0531,0.0,0.0,0.8624
GERD,1.0,0.0,0.0,0.0,0.0,0.0
GERHARD,0.9861,0.0,0.0,0.0,0.0,0.0139
GERI,0.9708,0.0219,0.0,0.0,0.0,0.0073
GERMAINE,0.75,0.1538,0.0192,0.0,0.0,0.0769
GERMAN,0.1558,0.0065,0.0195,0.0,0.0,0.8182
GERONIMO,0.0667,0.0,0.1556,0.0222,0.0,0.7556
GERRI,0.9546,0.0303,0.0,0.0,0.0,0.0151
GERRIE,1.0,0.0,0.0,0.0,0.0,0.0
GERRY,0.8586,0.0524,0.0419,0.0,0.0,0.0471
GERTRUDE,0.7262,0.2262,0.0179,0.0,0.0059,0.0238
GHASSAN,0.8958,0.0,0.1042,0.0,0.0,0.0
GHEORGHE,1.0,0.0,0.0,0.0,0.0,0.0
GIA,0.6977,0.1163,0.1395,0.0,0.0,0.0465
GIANCARLO,0.7742,0.0,0.0,0.0,0.0,0.2258
GIANG,0.0,0.0,1.0,0.0,0.0,0.0
GIAO,0.0,0.0,1.0,0.0,0.0,0.0
GIDEON,0.8333,0.0476,0.0952,0.0,0.0,0.0238
GIGI,0.7455,0.0364,0.1454,0.0,0.0,0.0727
GIL,0.5398,0.0,0.2212,0.0,0.0,0.2389
GILBERT,0.5676,0.0463,0.0515,0.0039,0.0013,0.3295
GILBERTO,0.0746,0.0034,0.0034,0.0,0.0,0.9186
GILDA,0.5248,0.1089,0.0495,0.0,0.0,0.3168
GILDARDO,0.0882,0.0,0.0,0.0,0.0,0.9118
GILES,0.9512,0.0,0.0244,0.0,0.0,0.0244
GILLES,1.0,0.0,0.0,0.0,0.0,0.0
GILLIAN,0.8874,0.0795,0.0199,0.0,0.0,0.0132
GINA,0.903,0.0254,0.032,0.0009,0.0005,0.0381
GINETTE,0.6452,0.3226,0.0323,0.0,0.0,0.0
GINGER,0.9477,0.0209,0.0167,0.0063,0.0021,0.0063
GINNY,0.9615,0.0,0.0,0.0,0.0192,0.0192
GINO,0.8704,0.0,0.0463,0.0,0.0,0.0833
GIOVANNA,0.8033,0.0164,0.0164,0.0164,0.0,0.1475
GIOVANNI,0.694,0.0273,0.0492,0.0055,0.0,0.224
GIRISH,0.08,0.0,0.9,0.02,0.0,0.0
GISELA,0.6375,0.0,0.0125,0.0,0.0,0.35
GISELE,0.7174,0.1739,0.0217,0.0,0.0,0.087
GISELLE,0.566,0.0943,0.0189,0.0,0.0,0.3208
GITA,0.375,0.0,0.625,0.0,0.0,0.0
GIULIO,1.0,0.0,0.0,0.0,0.0,0.0
GIUSEPPE,0.9412,0.0059,0.0059,0.0059,0.0,0.0412
GIUSEPPINA,1.0,0.0,0.0,0.0,0.0,0.0
GLADYS,0.417,0.1883,0.0538,0.0,0.0,0.3408
GLEN,0.9415,0.0132,0.0374,0.0,0.0008,0.007
GLENDA,0.8148,0.0951,0.025,0.0038,0.0012,0.0601
GLENN,0.9199,0.0307,0.0375,0.0018,0.0029,0.0072
GLENNA,0.9365,0.0318,0.0159,0.0,0.0079,0.0079
GLENNON,1.0,0.0,0.0,0.0,0.0,0.0
GLORIA,0.5534,0.125,0.0476,0.0022,0.0025,0.2693
GLORY,0.8333,0.1333,0.0333,0.0,0.0,0.0
GLYNN,0.8684,0.1053,0.0263,0.0,0.0,0.0
GONZALO,0.0625,0.0,0.0096,0.0,0.0,0.9279
GOPAL,0.125,0.0,0.875,0.0,0.0,0.0
GORAN,1.0,0.0,0.0,0.0,0.0,0.0
GORDANA,1.0,0.0,0.0,0.0,0.0,0.0
GORDON,0.9297,0.0167,0.0442,0.0036,0.0014,0.0044
GRACE,0.6497,0.0634,0.2192,0.0018,0.0,0.066
GRACIE,0.4167,0.3542,0.0208,0.0208,0.0,0.1875
GRACIELA,0.1406,0.0039,0.0,0.0,0.0,0.8555
GRADY,0.872,0.104,0.0,0.0,0.0,0.024
GRAEME,1.0,0.0,0.0,0.0,0.0,0.0
GRAHAM,0.9743,0.0184,0.0037,0.0037,0.0,0.0
GRAIG,1.0,0.0,0.0,0.0,0.0,0.0
GRANT,0.961,0.0081,0.0282,0.0,0.0,0.0027
GRAYDON,1.0,0.0,0.0,0.0,0.0,0.0
GRAYSON,1.0,0.0,0.0,0.0,0.0,0.0
GRAZYNA,0.9565,0.0217,0.0,0.0,0.0,0.0217
GREG,0.9491,0.0148,0.0206,0.0006,0.0013,0.0135
GREGG,0.9756,0.0086,0.0122,0.0,0.0,0.0037
GREGGORY,0.875,0.1,0.025,0.0,0.0,0.0
GREGORIA,0.1515,0.0303,0.1212,0.0,0.0,0.697
GREGORIO,0.088,0.0063,0.1384,0.0,0.0,0.7673
GREGORY,0.9396,0.0387,0.009,0.0009,0.0011,0.0107
GRETA,0.8261,0.1196,0.038,0.0,0.0054,0.0109
GRETCHEN,0.9697,0.0151,0.0038,0.0013,0.0025,0.0076
GRICELDA,0.0811,0.0,0.0,0.0,0.0,0.9189
GRIGOR,1.0,0.0,0.0,0.0,0.0,0.0
GRIGORIY,1.0,0.0,0.0,0.0,0.0,0.0
GRISELDA,0.0789,0.0175,0.0351,0.0,0.0,0.8684
GROVER,0.8033,0.1639,0.0,0.0,0.0,0.0328
GRZEGORZ,1.0,0.0,0.0,0.0,0.0,0.0
GUADALUPE,0.0475,0.0,0.0044,0.0,0.0,0.9481
GUAN,0.0,0.0,1.0,0.0,0.0,0.0
GUANG,0.0488,0.0,0.9512,0.0,0.0,0.0
GUDRUN,1.0,0.0,0.0,0.0,0.0,0.0
GUIDO,0.8197,0.0,0.0,0.0,0.0,0.1803
GUILLERMINA,0.069,0.0,0.0,0.0,0.0,0.931
GUILLERMO,0.0627,0.0,0.0258,0.0,0.0018,0.9096
GUNNAR,1.0,0.0,0.0,0.0,0.0,0.0
GUNTHER,1.0,0.0,0.0,0.0,0.0,0.0
GUO,0.0,0.0,0.9863,0.0,0.0,0.0137
GURPREET,0.26,0.0,0.68,0.06,0.0,0.0
GUS,0.8091,0.0364,0.0182,0.0,0.0,0.1364
GUSTAV,1.0,0.0,0.0,0.0,0.0,0.0
GUSTAVO,0.0913,0.0021,0.0042,0.0,0.0,0.9025
GUY,0.9344,0.0283,0.0226,0.0,0.0045,0.0102
GWEN,0.9229,0.0319,0.0293,0.0027,0.0027,0.0106
GWENDOLYN,0.5418,0.4309,0.0112,0.0,0.0048,0.0112
GWYN,0.9677,0.0,0.0323,0.0,0.0,0.0
GWYNETH,1.0,0.0,0.0,0.0,0.0,0.0
HA,0.0606,0.0,0.9192,0.0,0.0202,0.0
HABIB,0.7,0.075,0.2,0.0,0.025,0.0
HAE,0.02,0.0,0.98,0.0,0.0,0.0
HAI,0.014,0.0,0.9814,0.0,0.0,0.0047
HAILEY,0.8781,0.0,0.122,0.0,0.0,0.0
HAIM,1.0,0.0,0.0,0.0,0.0,0.0
HAKOP,1.0,0.0,0.0,0.0,0.0,0.0
HAL,0.9576,0.0121,0.0242,0.0,0.0,0.0061
HALEY,0.9638,0.0145,0.0145,0.0,0.0,0.0072
HALINA,1.0,0.0,0.0,0.0,0.0,0.0
HALLIE,0.9706,0.0294,0.0,0.0,0.0,0.0
HAMID,0.7481,0.0153,0.2366,0.0,0.0,0.0
HAMILTON,0.6452,0.0968,0.1613,0.0,0.0,0.0968
HAN,0.0667,0.0,0.9333,0.0,0.0,0.0
HANA,0.7353,0.0294,0.2059,0.0,0.0,0.0294
HANAN,0.9091,0.0,0.0909,0.0,0.0,0.0
HANG,0.0353,0.0,0.9529,0.0,0.0,0.0118
HANH,0.0,0.0,1.0,0.0,0.0,0.0
HANI,0.8182,0.0,0.1818,0.0,0.0,0.0
HANK,0.7857,0.0,0.2143,0.0,0.0,0.0
HANNA,0.67,0.08,0.23,0.0,0.0,0.02
HANNAH,0.8173,0.0355,0.1294,0.0025,0.0025,0.0127
HANNELORE,1.0,0.0,0.0,0.0,0.0,0.0
HANS,0.9283,0.0065,0.0358,0.0033,0.0033,0.0228
HANY,0.8837,0.0,0.1163,0.0,0.0,0.0
HAO,0.0,0.0,0.9932,0.0,0.0,0.0068
HARALD,0.8857,0.0,0.0286,0.0,0.0,0.0857
HARI,0.2653,0.0,0.6939,0.0204,0.0204,0.0
HARINDER,0.1944,0.0278,0.6944,0.0278,0.0,0.0556
HARISH,0.16,0.0,0.82,0.0,0.02,0.0
HARJINDER,0.2,0.0,0.8,0.0,0.0,0.0
HARLAN,0.944,0.024,0.008,0.016,0.0,0.008
HARLEY,0.935,0.0325,0.0163,0.0,0.0,0.0163
HARMONY,0.871,0.0,0.0645,0.0323,0.0323,0.0
HAROLD,0.8885,0.0697,0.0154,0.003,0.0013,0.0222
HARPREET,0.2381,0.0,0.746,0.0159,0.0,0.0
HARRIET,0.8374,0.1142,0.0381,0.0,0.0035,0.0069
HARRIETT,0.8261,0.1594,0.0,0.0,0.0,0.0145
HARRIS,0.7979,0.0213,0.1277,0.0106,0.0106,0.0319
HARRISON,0.6744,0.1977,0.093,0.0116,0.0,0.0233
HARRY,0.8831,0.0484,0.0457,0.0027,0.0016,0.0185
HARVEY,0.8546,0.0893,0.0314,0.0,0.0033,0.0215
HASAN,0.7111,0.0222,0.2222,0.0222,0.0,0.0222
HASMIK,1.0,0.0,0.0,0.0,0.0,0.0
HASSAN,0.6667,0.0991,0.1802,0.0,0.018,0.036
HATTIE,0.3538,0.6,0.0154,0.0154,0.0,0.0154
HAU,0.0,0.0,0.9412,0.0,0.0294,0.0294
HAYDEE,0.1224,0.0,0.0612,0.0,0.0,0.8163
HAYDEN,0.8333,0.1,0.0333,0.0,0.0,0.0333
HAYLEY,0.9643,0.0119,0.0119,0.0119,0.0,0.0
HAZEL,0.6749,0.2085,0.0777,0.0035,0.0177,0.0177
HEATH,0.975,0.0125,0.0042,0.0042,0.0042,0.0
HEATHER,0.974,0.009,0.0052,0.0014,0.0016,0.009
HECTOR,0.055,0.0045,0.0135,0.0,0.0,0.927
HEDY,0.7742,0.0323,0.129,0.0,0.0,0.0645
HEE,0.037,0.0,0.9259,0.0,0.0185,0.0185
HEIDE,0.9546,0.0,0.0,0.0,0.0227,0.0227
HEIDI,0.9716,0.0037,0.0147,0.0014,0.0,0.0087
HEIKE,0.9714,0.0286,0.0,0.0,0.0,0.0
HEINZ,0.9149,0.0213,0.0213,0.0,0.0,0.0426
HELEN,0.7934,0.068,0.1004,0.0014,0.0036,0.0331
HELENA,0.7511,0.0588,0.1176,0.0091,0.0,0.0634
HELENE,0.9426,0.0215,0.0251,0.0,0.0,0.0107
HELGA,0.9647,0.0,0.0,0.0,0.0,0.0353
HELMUT,1.0,0.0,0.0,0.0,0.0,0.0
HEMA,0.1562,0.0,0.8125,0.0312,0.0,0.0
HEMANT,0.2439,0.0244,0.6829,0.0244,0.0244,0.0
HENDRIK,1.0,0.0,0.0,0.0,0.0,0.0
HENG,0.025,0.0,0.95,0.0,0.0,0.025
HENRI,0.7111,0.1333,0.1111,0.0,0.0,0.0444
HENRIETTA,0.5876,0.268,0.0206,0.0,0.0,0.1237
HENRIK,0.946,0.027,0.027,0.0,0.0,0.0
HENRY,0.6642,0.091,0.1407,0.0007,0.0022,0.1012
HENRYK,1.0,0.0,0.0,0.0,0.0,0.0
HERB,0.9118,0.0882,0.0,0.0,0.0,0.0
HERBERT,0.8213,0.113,0.0269,0.0054,0.0011,0.0323
HERIBERTO,0.0775,0.0,0.007,0.0,0.0,0.9155
HERLINDA,0.1224,0.0204,0.0,0.0,0.0,0.8571
HERMAN,0.561,0.2317,0.1073,0.0,0.0,0.1
HERMELINDA,0.1,0.025,0.075,0.0,0.0,0.8
HERMINIA,0.0909,0.0,0.2546,0.0,0.0182,0.6364
HERMINIO,0.1429,0.0,0.3143,0.0,0.0,0.5429
HERNAN,0.1429,0.0,0.0,0.0,0.0,0.8571
HERVE,0.8333,0.1,0.0333,0.0,0.0,0.0333
HETAL,0.1176,0.0,0.8824,0.0,0.0,0.0
HIEN,0.0174,0.0,0.9826,0.0,0.0,0.0
HIEP,0.0161,0.0,0.9677,0.0,0.0,0.0161
HIEU,0.026,0.0,0.961,0.0,0.0,0.013
HILARIO,0.0156,0.0,0.125,0.0,0.0,0.8594
HILARY,0.9821,0.0036,0.0071,0.0036,0.0036,0.0
HILDA,0.4,0.0395,0.0237,0.0,0.0053,0.5316
HILLARY,0.9697,0.005,0.0101,0.005,0.0,0.0101
HIMANSHU,0.1333,0.0,0.8667,0.0,0.0,0.0
HINA,0.1579,0.0,0.8158,0.0263,0.0,0.0
HING,0.0,0.0,1.0,0.0,0.0,0.0
HIPOLITO,0.0417,0.0,0.0625,0.0,0.0,0.8958
HIRAM,0.4677,0.0484,0.0645,0.0,0.0,0.4194
HIROKO,0.1333,0.0,0.8667,0.0,0.0,0.0
HISHAM,0.8333,0.0,0.1333,0.0,0.0,0.0333
HITESH,0.1818,0.0,0.8182,0.0,0.0,0.0
HO,0.0,0.0,0.9872,0.0,0.0128,0.0
HOA,0.0058,0.0,0.9883,0.0,0.0,0.0058
HOAI,0.0,0.0,1.0,0.0,0.0,0.0
HOAN,0.0968,0.0,0.9032,0.0,0.0,0.0
HOANG,0.0131,0.0,0.9804,0.0,0.0,0.0065
HOI,0.0,0.0,1.0,0.0,0.0,0.0
HOLLEY,1.0,0.0,0.0,0.0,0.0,0.0
HOLLI,0.9868,0.0132,0.0,0.0,0.0,0.0
HOLLIE,0.9606,0.0394,0.0,0.0,0.0,0.0
HOLLIS,0.84,0.12,0.0133,0.0,0.0,0.0267
HOLLY,0.9738,0.0051,0.0139,0.0004,0.0008,0.0059
HOMER,0.7936,0.0794,0.0556,0.0,0.0,0.0714
HOMERO,0.0323,0.0323,0.0,0.0,0.0,0.9355
HONG,0.0151,0.0,0.9774,0.0,0.0025,0.005
HOPE,0.8345,0.098,0.0101,0.0,0.0,0.0574
HORACE,0.5419,0.4194,0.0194,0.0,0.0064,0.0129
HORACIO,0.1034,0.0115,0.0115,0.0,0.0,0.8736
HORST,1.0,0.0,0.0,0.0,0.0,0.0
HORTENCIA,0.0606,0.0,0.0,0.0,0.0,0.9394
HOSSEIN,0.9038,0.0,0.0769,0.0192,0.0,0.0
HOUSTON,0.7714,0.2,0.0,0.0,0.0,0.0286
HOWARD,0.8915,0.0576,0.0434,0.0009,0.0009,0.0058
HOYT,0.9189,0.027,0.027,0.0,0.0,0.027
HSIU,0.0,0.0,1.0,0.0,0.0,0.0
HUA,0.0,0.0,1.0,0.0,0.0,0.0
HUAN,0.0133,0.0133,0.9733,0.0,0.0,0.0
HUBERT,0.7487,0.1466,0.0838,0.0052,0.0,0.0157
HUE,0.037,0.0,0.963,0.0,0.0,0.0
HUEY,0.2973,0.1892,0.5135,0.0,0.0,0.0
HUGH,0.9295,0.047,0.0185,0.0,0.0034,0.0017
HUGO,0.1702,0.0,0.016,0.0,0.0,0.8138
HUI,0.0055,0.0,0.989,0.0,0.0,0.0055
HUMBERTO,0.0543,0.0096,0.0064,0.0,0.0,0.9297
HUN,0.0,0.0,1.0,0.0,0.0,0.0
HUNG,0.0072,0.0024,0.9809,0.0,0.0048,0.0048
HUNTER,0.9833,0.0,0.0,0.0,0.0,0.0167
HUONG,0.008,0.0,0.984,0.0,0.0,0.008
HUSSEIN,0.6939,0.1429,0.1633,0.0,0.0,0.0
HUY,0.0091,0.0,0.9909,0.0,0.0,0.0
HUYEN,0.0,0.0,1.0,0.0,0.0,0.0
HWA,0.0,0.0,1.0,0.0,0.0,0.0
HYE,0.1132,0.0,0.8868,0.0,0.0,0.0
HYO,0.0294,0.0,0.9706,0.0,0.0,0.0
HYUN,0.0252,0.0,0.958,0.0084,0.0,0.0084
HYUNG,0.0513,0.0,0.9487,0.0,0.0,0.0
IAIN,1.0,0.0,0.0,0.0,0.0,0.0
IAN,0.9317,0.0286,0.0286,0.0,0.0035,0.0078
IBRAHIM,0.6506,0.1325,0.1928,0.012,0.0,0.012
IDA,0.641,0.1502,0.0659,0.0073,0.0037,0.1319
IDALIA,0.1875,0.0,0.0312,0.0,0.0,0.7812
IGNACIO,0.0723,0.0,0.0271,0.0,0.0,0.9006
IGOR,0.9691,0.0,0.0103,0.0,0.0,0.0206
IHOR,1.0,0.0,0.0,0.0,0.0,0.0
ILA,0.85,0.0,0.125,0.0125,0.0125,0.0
ILAN,1.0,0.0,0.0,0.0,0.0,0.0
ILANA,0.9623,0.0,0.0189,0.0,0.0,0.0189
ILEANA,0.3623,0.0,0.0,0.0,0.0,0.6377
ILENE,0.9554,0.0127,0.0127,0.0,0.0064,0.0127
ILIANA,0.2,0.0,0.0,0.0,0.0,0.8
